activity_level,age_group,weekly_workouts,avg_daily_steps,sleep_hours,water_liters,resting_heart_rate,vo2_estimate,fitness_level
Sedentary,18-25,2,4463.726411729815,7.680539643920541,2.362000980952585,66.54892723479014,36.25951576454844,Good
Very Active,26-35,3,11476.489105768094,6.842098436962868,2.227823841825923,82.92028680289923,39.40826571266681,Good
Lightly Active,26-35,2,6511.027981883831,8.415582482967963,1.8297274053183281,65.56628880026939,37.08951130907205,Good
Moderately Active,18-25,3,7536.378827590679,7.681570559431067,2.3175661491950263,74.66569328857304,38.039400055898284,Good
Lightly Active,26-35,1,8043.479257797422,5.731839549986697,0.8654746474478633,77.56860082934978,39.95590701506287,Good
Moderately Active,18-25,2,10734.259472181628,5.500489496084015,0.9887471398061058,69.56339777243208,36.58419144015274,Good
Very Active,18-25,0,7513.196885102504,7.072425755742886,2.236284024375178,71.63486398348358,31.516437243762137,Fair
Moderately Active,56+,4,12044.85508153481,9.682487809042009,1.032174853432681,68.7425025194807,40.72820756498965,Good
Very Active,26-35,6,8782.744700789113,8.174214636512243,2.9985490940799187,68.63074724901655,38.900779530098696,Good
Lightly Active,46-55,3,9750.619784814393,8.077932342977565,2.2760621301178676,74.69167591895463,36.84754127253292,Good
Very Active,46-55,2,7349.834031115023,6.838741246288772,1.9673297760504407,73.22800329841502,41.40598595904763,Good
Sedentary,56+,6,11487.243481839738,5.252966243556158,2.718829649055421,69.52527017696247,42.962486427030214,Good
Very Active,36-45,2,12561.777789231039,6.816932365743392,2.0151178205205973,75.2699500618694,38.68212173097105,Good
Moderately Active,56+,4,6814.993207846497,6.177936077613131,3.270956973822854,65.39700073948121,40.820460787023855,Good
Sedentary,46-55,4,10559.155590438602,9.266597462161418,2.3293396444603975,71.97414436522246,44.12925363142735,Good
Lightly Active,46-55,4,10761.503839526646,7.378511155585188,1.3881640903049552,69.01765868225839,34.45912975640771,Fair
Sedentary,56+,3,8602.83323485939,7.460673359836432,1.2926046328501206,71.29723603138413,36.10584190634546,Good
Sedentary,18-25,2,11379.209955632683,6.86536617493435,1.1292874071685837,69.3819609275444,41.25871029537377,Good
Lightly Active,18-25,5,6827.901734142473,7.415279035178996,2.6116856522302463,62.146010158746954,37.025953609178,Good
Moderately Active,26-35,4,7330.596698881459,7.371251889327755,1.561696139580897,64.63416542326834,32.6105661739051,Fair
Very Active,18-25,0,7213.228688222646,8.29684179382633,2.7562564828840426,72.02552940590708,38.83051819890001,Good
Lightly Active,18-25,5,10828.225435348584,6.936963426803932,2.274239296035914,63.062499012732296,42.395267210761915,Good
Sedentary,46-55,1,7482.131026551297,6.504631247233181,1.985150357044391,80.70345520606772,31.743379681719706,Fair
Sedentary,46-55,2,9264.52486720511,7.3469419087632994,2.070420620428908,71.22960855548135,38.13757135276174,Good
Sedentary,26-35,2,11482.08524890955,8.633116675780517,2.0367623377788835,74.93389836254146,42.78619103754834,Good
Moderately Active,26-35,3,4595.041594006305,7.35912571505072,0.6351052355089095,66.11431251968429,31.531072657824403,Fair
Moderately Active,56+,4,7695.734104719025,7.548514793721457,2.707817653744402,72.7224799561588,35.96207067570643,Good
Moderately Active,26-35,3,8241.878029413341,6.334314880921061,1.6680337482610077,73.33262781345792,36.02209187704212,Good
Moderately Active,26-35,3,12153.087474975713,7.758754404873605,2.234191300877892,61.98919227153256,39.105797145967415,Good
Lightly Active,18-25,1,6210.544754598127,7.34752852893583,0.7996962663678668,74.34914058956,30.041388906051925,Fair
Lightly Active,18-25,1,5612.157552739288,6.2183788497102315,1.7401282190972085,77.63435243948719,37.95320371005427,Good
Lightly Active,36-45,0,3619.6906155113743,5.83040686512456,1.6429937618773764,75.59614963355473,29.886785454666516,Fair
Very Active,36-45,4,8483.512185581905,7.92924407503621,0.7884115720916247,74.86247730136733,33.94673197504682,Fair
Moderately Active,46-55,4,10726.158854994219,7.350253867260964,1.6965170967341607,73.45688051621391,39.78419106980595,Good
Sedentary,56+,0,1000.0,6.68427855592823,1.0232989545853628,79.73001652821647,27.074457488677965,Fair
Sedentary,56+,0,4363.565972783363,6.862160357731725,2.815755197331912,71.93220999363578,31.78317345956895,Fair
Moderately Active,18-25,6,8307.326984636333,8.104725249313068,1.998962741315581,62.34500725500535,41.17831408893153,Good
Very Active,46-55,3,7945.5732488160875,5.832152429702063,1.6316488207069155,70.9705536198793,36.19583950546358,Good
Moderately Active,56+,2,7385.768122754317,6.5870212658918845,2.039255637161337,77.30723655243783,40.667534340858346,Good
Moderately Active,56+,2,1175.3888319196685,7.6799958792248,0.8586301860425722,75.46663446323686,30.028917491035546,Fair
Lightly Active,56+,5,10961.999312567,8.59889772603653,0.3,70.62498201159555,41.27913160972121,Good
Moderately Active,56+,5,8235.345742597689,7.187089669354362,1.282090906454198,75.1481962348217,43.8182792284321,Good
Lightly Active,18-25,3,4475.2577220607245,7.237515975275132,2.2681567235614013,66.58805583921217,36.93842480103945,Good
Sedentary,18-25,2,7916.5058487594915,6.918748566136653,1.4149821216270986,67.27001051664044,36.56288672648751,Good
Sedentary,56+,5,9933.208447573452,6.892062523887477,2.5993441441385263,68.24632881568004,40.587458197320004,Good
Lightly Active,46-55,4,6775.504964287729,6.600091517085535,2.1757274776217272,71.14574929561306,36.335941853233585,Good
Lightly Active,26-35,4,13554.566870686336,6.07035887638638,2.4417374404673193,75.99189213434413,42.29260249709961,Good
Sedentary,26-35,2,7546.435956072564,7.414745953161293,2.3480534439019087,69.23826518465486,35.75300708403481,Good
Moderately Active,36-45,3,7303.0252121759295,7.042142163052644,2.10460259024459,80.32522130833236,37.98540021482689,Good
Lightly Active,46-55,5,13574.88180296061,6.175847184098447,0.9385042882327395,59.73371089655812,41.22463110043686,Good
Sedentary,26-35,4,5114.2449270726665,8.706177934901943,1.7893361139771058,69.47929149851046,40.32557176072734,Good
Lightly Active,18-25,2,6072.371107524255,8.33613518970951,2.8398070853623807,66.85027331862923,37.16543677533064,Good
Sedentary,18-25,0,4885.2028375368745,7.823125719631493,0.7881360306329352,74.09430828091742,36.967407607158364,Good
Very Active,26-35,4,8211.694564738154,5.959593570050315,2.3287020628596253,60.35925346695278,39.98495624630859,Good
Sedentary,26-35,6,15682.56905399502,7.575995286900402,2.65774899329137,66.47590804664328,43.14764448848104,Good
Sedentary,18-25,3,5605.587539427273,6.785402261575154,1.6891219170196579,71.22660099324665,37.703057576781326,Good
Moderately Active,56+,2,7081.8501320843425,7.047832376801056,2.274013007131737,64.94513306541492,32.97905845139464,Fair
Sedentary,46-55,5,5130.856909150074,8.553606442174196,1.1486710440943495,70.14374288903366,38.903405346664876,Good
Lightly Active,56+,4,14227.971786980519,6.8851649796297645,1.3488568703931754,73.4931015158434,45.117512224392215,Excellent
Sedentary,56+,1,6584.075416489059,6.814945576263677,1.9439853792898445,73.33854013429709,41.44631370076246,Good
Very Active,18-25,2,9573.223976624326,7.5008276223717525,1.424902302895569,62.966415652433824,39.34724393971721,Good
Sedentary,18-25,2,8296.308260333964,5.515103035834116,3.2038734651995036,78.38381731969196,36.051395433731216,Good
Sedentary,56+,3,14470.475510506343,5.85058668808714,1.5961930040168042,65.97199176084948,40.98735078002402,Good
Sedentary,36-45,4,10449.47498899498,6.3958865771108355,0.9082576896839867,68.54604495822946,43.84774849854541,Good
Moderately Active,18-25,1,2233.6080725564307,6.294459374482177,1.7567271136506344,69.75975959226429,28.739284746069362,Fair
Very Active,18-25,3,9540.382266079081,7.520762457379218,2.0773039799350217,75.70758359351028,40.941647975718816,Good
Very Active,36-45,3,9272.039353583554,6.183703161036918,2.232454711166426,75.37582622994971,41.923577187105856,Good
Sedentary,26-35,2,4319.576050840982,7.033698290725186,1.3771097505123628,69.71239370183093,37.214708702679886,Good
Lightly Active,18-25,0,7179.532246480382,6.283669896577787,1.0480644858405364,80.98439655691718,38.01599909415451,Good
Very Active,36-45,3,8058.304106240091,5.8666863635997615,0.8358504435581999,80.33801768018965,40.38525915904751,Good
Lightly Active,26-35,3,10958.06943801001,6.525140150289848,2.8967406078452367,73.21169515604286,39.803806995926934,Good
Lightly Active,26-35,2,8084.32845579363,9.013321225043088,1.2940640918978712,67.83872040010996,38.791934779553316,Good
Sedentary,36-45,3,12098.214886971908,7.9818556631714035,1.5124165249264492,69.54127761403866,39.83375193247256,Good
Moderately Active,18-25,1,9786.371516083795,6.068609264392644,2.813560562497363,78.12510927894995,36.81434290690862,Good
Moderately Active,46-55,5,12426.419179484285,8.697085323377657,1.6797698876656975,66.40334262521304,42.47304835782349,Good
Very Active,56+,4,4471.757452430782,6.908113069803207,2.319491635688206,71.52034798549631,33.88894041143591,Fair
Moderately Active,36-45,2,11415.776057794405,8.424302863825627,1.6707429335881234,68.19932624991382,43.55666440443755,Good
Sedentary,46-55,3,3537.8958971184975,6.429430968148917,1.6146656544023499,77.35569864870699,34.71102773660048,Fair
Moderately Active,56+,2,6159.10985563786,5.704257357075324,2.608296950354423,74.64481546409522,37.794936884054614,Good
Very Active,26-35,3,8380.45241201802,7.482567513939655,1.543611135168554,72.44870705052,38.94341648821871,Good
Moderately Active,18-25,2,8882.717211863124,6.108039873280995,3.3178376721555614,69.49139959176684,36.338565205436524,Good
Lightly Active,18-25,1,10118.890557275186,7.219554120872072,1.8333562098011436,69.14730632944408,40.15427607535425,Good
Sedentary,46-55,3,4246.316256556515,7.413225243522394,0.38927752985494046,71.1384907391881,37.1729123125685,Good
Sedentary,56+,0,9324.682609394242,6.005183484310618,1.617150827714457,73.97251381192578,37.443125084964464,Good
Moderately Active,26-35,4,11805.234239260033,4.890892810981051,1.744650800835009,70.36347373285237,46.53988167932209,Excellent
Very Active,36-45,5,10586.242721564857,5.924435678003024,3.405295538277773,73.7095713562865,41.86110718383427,Good
Lightly Active,26-35,1,6377.119541323538,7.310248090443551,1.023876992660457,68.38684544523683,35.67254261082488,Good
Sedentary,56+,4,4037.5831386368473,5.329676686990367,1.3868593288017472,72.18371890602464,34.58061030359436,Fair
Sedentary,36-45,3,11528.630711809548,8.009079456439979,2.1060466159925553,71.19672273520088,41.67604969847737,Good
Sedentary,56+,5,11029.40996038807,6.8894586728985745,1.3531726669247086,74.19042660150434,46.67733899388349,Excellent
Very Active,18-25,3,5946.8118992496775,7.396423947631686,2.1474692604564978,71.63407833087629,37.26080818844723,Good
Very Active,46-55,5,10525.044032615462,7.116316610493746,2.2001410851084335,67.64704779472268,41.01643323474235,Good
Lightly Active,56+,4,2661.209769315361,7.424933513394535,2.559306344491294,64.29512034083844,41.92115386027746,Good
Lightly Active,18-25,3,11425.302900560868,6.787482287865952,2.842391316757257,72.52309285933501,35.44629137945388,Good
Lightly Active,46-55,2,11333.182351374548,5.919193094148181,3.027299717807571,75.09996025469219,34.103536636793805,Fair
Very Active,26-35,2,11322.855558646484,6.467944324858417,0.9917375436203779,78.21420225875072,37.00716793657533,Good
Moderately Active,36-45,2,7673.156017787842,8.90035819084767,1.926752609702662,71.3965492684444,36.38599430289663,Good
Lightly Active,18-25,2,8015.976070778956,7.484297052729968,1.1097301447665453,73.65395887665818,38.20526178365313,Good
Very Active,56+,4,9867.92514549392,7.8379624097630405,1.6916153058360597,60.8641443870604,39.83486389714387,Good
Moderately Active,56+,0,10574.870328988287,6.722636330411459,3.686074715328618,74.63317061290242,33.96963636165836,Fair
Moderately Active,26-35,2,7605.830925747735,5.680266169737959,1.4437068665567765,71.03267446066577,37.314128222294826,Good
Sedentary,56+,6,14489.588536457948,7.104774791741562,2.6282243601992312,63.14834681088499,50.35910771620792,Excellent
Lightly Active,18-25,2,3906.80484105117,6.791639478749386,1.3123729689430645,73.36141824622192,37.879077876815934,Good
Very Active,56+,1,7473.459191761968,8.90610921719646,1.57947952025424,73.26461959753999,39.466021937015014,Good
Lightly Active,36-45,2,5089.491457492293,6.519061039438609,1.0581445253914152,76.6120638808839,32.34870857898196,Fair
Lightly Active,18-25,4,11192.201764355328,7.239031653524277,0.8012462579798184,63.20951180949095,39.41718279112727,Good
Sedentary,46-55,2,5661.316906671,7.28078350652815,1.9565895055615496,77.39226228504812,35.64190745742404,Good
Moderately Active,56+,0,9753.71413759607,7.667049090021786,1.5288750255800665,75.74246178497881,40.11114150609741,Good
Very Active,18-25,3,10646.927949957808,6.875791559437549,1.632344270923859,68.04263420851068,41.697233203290395,Good
Very Active,36-45,5,7298.84665574623,6.728116753399546,1.5491522782873814,68.38995640560334,38.331324406229676,Good
Sedentary,56+,1,9368.738223025499,5.871679780619978,2.115738453692644,69.27573651894116,37.56072484827374,Good
Very Active,56+,4,10382.138954906368,5.442037089372532,1.049713669922872,75.00766589640736,42.81482685853314,Good
Lightly Active,56+,1,7891.071851290955,8.912973214209428,2.8499759386775843,74.77159873062939,42.59891805600845,Good
Very Active,26-35,3,11425.480385583953,8.322377744401045,1.93613780894897,74.72196645046725,42.792973917546206,Good
Moderately Active,36-45,1,9096.795493739035,6.585012075017123,1.8621204571057401,78.88370642663517,34.038840164815056,Fair
Lightly Active,56+,4,5337.571263009171,6.862767114442819,3.0931442407311502,69.90982283937478,40.68076811922509,Good
Sedentary,26-35,1,9909.68708951184,6.764270960312285,2.21472557157721,77.64497808288252,39.46935604632218,Good
Lightly Active,26-35,3,6845.663033318722,8.81629240024667,2.768719391213355,68.88101657416526,40.23650958644156,Good
Very Active,46-55,2,7127.092284154176,7.706669630151554,2.307947698908647,72.45753471264916,37.51998764391442,Good
Very Active,18-25,1,5584.081986924563,8.732443675703035,2.9142972614147373,75.46076623442777,37.56266444242667,Good
Moderately Active,56+,1,7342.547824013631,6.642479359872618,1.0808042420965946,74.56824914331737,31.736997622990348,Fair
Sedentary,36-45,1,6166.470518174028,8.369601742711668,2.6553946046093104,78.24091878368849,36.674873462854265,Good
Very Active,46-55,4,11950.733683242433,5.498563662321357,2.212022543865716,67.35230308507747,45.74389735268138,Excellent
Lightly Active,56+,2,6531.494281684234,5.526394784200658,1.7849049635799548,72.64534291176122,34.94016714037978,Fair
Lightly Active,56+,3,5506.867077968473,6.567946635800432,0.7889704385543235,73.99788547388764,41.35840162124728,Good
Sedentary,26-35,4,12240.883558801466,6.524304307118834,2.0569656920599164,77.6752267050998,41.941604587560654,Good
Moderately Active,56+,6,12572.545736838454,7.2236179612014855,0.6679516759555151,69.63442472406129,43.494529914175075,Good
Moderately Active,46-55,2,5958.345627251342,6.746021276996476,1.9967927400194458,73.31499310499571,36.8928524181374,Good
Moderately Active,56+,4,6889.4342228996065,7.273030041918211,2.266601646731073,67.94325232453104,37.2157171305027,Good
Lightly Active,56+,2,5272.592382662103,5.835069578998654,2.3476995421572715,74.63402913241437,31.051492436313737,Fair
Lightly Active,18-25,5,7679.2622208059,6.542682050814268,0.9008178330101662,66.93640830439129,36.02653515301297,Good
Sedentary,18-25,2,11107.484735344528,8.071188867832458,0.9503391411986452,70.738980854492,37.479165878157936,Good
Moderately Active,18-25,1,11150.051582189932,6.298224418072177,1.0791494241825021,72.92188191535386,38.52954509906276,Good
Sedentary,46-55,2,6370.776425522746,7.934153629589395,1.8408268723416117,77.01210337469071,36.83038661871842,Good
Moderately Active,36-45,5,10549.929680912017,7.5297201044879225,2.8534214120597623,72.92602916559396,36.59516080836803,Good
Moderately Active,56+,4,7031.938687605657,7.576741842947855,1.9400313808457974,70.03005175687987,35.43432492085776,Good
Lightly Active,36-45,1,9752.048235101429,5.629960594462056,2.2846830178078683,71.84815674758835,44.593885175829286,Good
Moderately Active,46-55,5,8342.531518113872,6.801411083773767,2.1909200771705954,64.94050163176553,35.73966120544018,Good
Moderately Active,26-35,5,10460.621886621286,6.8810451427709864,1.012307272345137,75.06471190084417,38.488358898929555,Good
Very Active,36-45,4,7589.553485927407,6.093466725984948,2.494861874514545,72.32233013000585,39.49708424514628,Good
Moderately Active,26-35,2,10134.043712239134,6.157720479503251,2.0689882589949944,64.99865283019702,41.13532120223559,Good
Moderately Active,46-55,1,10448.400504567557,6.302234435185664,2.577683632163651,74.48638320035472,44.69752479789726,Good
Moderately Active,46-55,6,11460.45556773264,7.5776120936183045,1.257991963098395,71.10013045986094,41.99678040643082,Good
Sedentary,46-55,3,5289.929819082632,6.329393317572584,0.8390142588797249,63.96670534684048,35.058598186127725,Good
Lightly Active,26-35,1,8932.812560665201,6.455981951516176,1.4621896350010422,79.68763939555254,43.27909572039601,Good
Sedentary,26-35,0,7414.753587049486,8.446533957106118,1.813373685363675,69.25217394338574,36.39418596441999,Good
Very Active,36-45,5,12069.958031987571,9.219047751229159,1.6236949760358483,61.251294509489554,43.91524943438921,Good
Very Active,18-25,3,6591.553953596812,8.164694012614131,2.492590808949106,76.58115711902595,34.045531248962035,Fair
Lightly Active,18-25,6,4400.983785258606,6.823342017160625,0.9668132940581561,66.7035713367175,40.632899291776695,Good
Moderately Active,18-25,2,6805.916851093892,8.217292655940255,1.4564957155853995,75.08461593451842,34.80590291021787,Fair
Sedentary,36-45,2,8406.462922648674,5.480813023631491,0.6673342037841654,75.77276694646758,41.08726766559436,Good
Lightly Active,26-35,4,3022.06900631849,7.4349027443636375,1.7245436073685605,70.41079888502809,34.03533278287774,Fair
Moderately Active,18-25,2,10977.480673900023,7.929963555379901,1.1160809999768087,77.60853989669957,41.61277540597424,Good
Moderately Active,46-55,2,5131.34479207229,8.057000533866784,1.5081990426168266,75.66180130053728,32.598506067058096,Fair
Very Active,36-45,2,8177.012337249762,6.538659289714952,1.87142910890533,70.84833441075054,43.736546713459354,Good
Moderately Active,46-55,3,7640.527036181478,7.211804487264264,1.346759307645456,75.9546616660231,39.26846994261009,Good
Very Active,56+,5,8659.261838900178,9.108802993256262,2.0605741347769655,64.11464426957623,41.00278057063652,Good
Sedentary,46-55,1,1939.8221826161907,6.477896610372033,1.9635988930202368,70.93783963466669,32.06954475196803,Fair
Lightly Active,26-35,4,9151.862232257547,8.924596021092261,1.4176647801585207,74.90841185068328,36.944845569963604,Good
Moderately Active,56+,2,4238.615132734254,7.436157114138144,1.6773113409800613,71.33200884753704,39.22951941622065,Good
Very Active,26-35,1,4545.744012713814,7.521146795969726,2.0196731094405815,67.85826841867969,36.619258295197646,Good
Lightly Active,26-35,1,8600.399314090697,6.379785312818642,1.366485319797966,71.41147889396186,39.521417959330535,Good
Sedentary,36-45,3,9716.37514971918,6.839852406452419,2.6351309251647397,75.8742980546767,38.24008875296918,Good
Lightly Active,36-45,1,4504.0110940918275,6.086314001537431,0.5356546291478399,72.88073957975038,32.60124818640924,Fair
Sedentary,56+,3,7535.620184877253,5.569345055523694,1.6563964237573212,69.96522053727597,35.01516544545059,Good
Very Active,46-55,1,11807.988465350005,6.637531415966973,2.5532685060004114,82.95600367096058,43.308894647490284,Good
Very Active,18-25,3,3147.426722536031,6.574614898132176,2.521438175152759,67.11340275235416,34.29702658301201,Fair
Moderately Active,56+,1,4599.9774209659245,6.486438084625227,1.980485187729462,70.33127546853999,26.255338187766007,Fair
Moderately Active,46-55,3,4810.435562071557,6.445794866718016,0.9707934534719664,73.06199897251213,35.19602540942305,Good
Sedentary,46-55,2,11230.773083716542,7.405782143981657,2.7783917018712163,65.84730184234257,43.983178137217536,Good
Sedentary,46-55,2,5856.612228217823,8.072351614050168,1.8607480966688767,71.98430971062123,38.520730320299265,Good
Moderately Active,36-45,4,6894.668876054595,6.62153673379802,2.250695028410437,68.26898073598686,34.531943056642646,Fair
Lightly Active,26-35,4,10409.33328805349,7.193216418046377,0.8993522276734089,71.12594561894313,40.68479722823622,Good
Very Active,46-55,5,4795.817310165574,7.300519494053595,0.49485281922486224,67.16124206806991,40.716698364564095,Good
Moderately Active,26-35,7,14996.815027804492,7.278953135286273,1.1207435299049087,67.39412944439844,48.657399988527274,Excellent
Moderately Active,56+,2,10271.194250972172,8.158262308422342,2.60782756971418,66.54945301633393,40.32508786344362,Good
Sedentary,18-25,3,8650.599865884968,7.689202600938328,2.467828301167475,70.58653641199605,39.43018137235554,Good
Very Active,36-45,2,7066.305707120946,7.1319337215648995,1.2787057207460282,71.73154611147407,33.19307859370172,Fair
Lightly Active,56+,4,10948.32667947991,6.312541299194003,2.2402281275905485,75.37520424867397,39.03590746129377,Good
Moderately Active,46-55,2,8378.584895090135,6.956329276296088,0.9650224226217116,76.072294615369,38.58697533886465,Good
Very Active,36-45,5,9727.788992396174,7.701183772742002,1.449758847299281,65.47081140148559,36.917610563421995,Good
Lightly Active,46-55,1,9103.1137233683,6.131091369631974,2.5579585358694956,70.35162073050782,36.62980129588142,Good
Very Active,46-55,1,6734.298638005889,8.362228636888627,1.6996096435785684,68.56527009814964,34.821864771290834,Fair
Sedentary,36-45,3,6755.707487328984,6.666587331527551,1.4815603073929184,75.6697291580497,37.077298979141354,Good
Very Active,56+,3,11930.167992620623,6.10318398965795,1.3590938423781245,74.16224534114923,43.01350622036325,Good
Sedentary,18-25,5,8111.108744039514,7.193715492767393,3.126009097459945,70.84508686224021,41.37090594683721,Good
Sedentary,18-25,3,6323.558494488125,7.4575005865612445,1.8319590650337587,74.94329679226564,38.16560233560101,Good
Very Active,26-35,4,9389.032813651467,7.228643646362047,2.363678635871198,64.1746416757655,41.20240373122245,Good
Sedentary,56+,1,14149.213358756275,8.040959732645085,1.830492803821412,68.18808884059203,40.363665683576386,Good
Very Active,46-55,2,8598.043862654893,7.13071220847967,1.8877514618133844,71.88013605861265,36.89369501027172,Good
Moderately Active,18-25,6,10429.710270442196,6.753579016605721,2.1388585882202276,69.80330726017174,41.70468745350632,Good
Lightly Active,46-55,2,9287.763132459797,7.118597982098594,2.5772792352088394,72.38011353720803,33.28514133807048,Fair
Lightly Active,18-25,3,11952.376314106952,5.765819459183426,3.755395349894055,71.13610281085656,38.973940855033774,Good
Moderately Active,56+,2,10669.868611952004,7.198187403848823,1.9195805063842142,69.78439293686426,42.6252712039675,Good
Moderately Active,18-25,1,9537.851223829,6.492180440141035,1.9743533263901738,74.07042302671557,36.59218311074072,Good
Lightly Active,56+,4,7221.724148238682,6.978986622551273,2.683224023447359,66.62793919905671,35.83902748361067,Good
Sedentary,46-55,4,10326.449030104111,7.434092365903163,1.6465783659757403,61.401420164045106,38.59996893778041,Good
Very Active,56+,5,7707.459479482441,8.373466730311682,2.1317947099061403,67.17533623425656,37.595211885856116,Good
Sedentary,36-45,3,4505.245152647158,5.996867075494041,1.0592987426623395,66.4375104662597,36.04487194720153,Good
Very Active,56+,0,5568.969530079941,8.551342467817111,0.3,77.41969484325752,31.97946786019824,Fair
Moderately Active,36-45,4,8283.904618446431,6.868817979713421,2.605991524855291,68.18407722702067,42.213390892449056,Good
Lightly Active,46-55,1,8961.779193626313,6.40285557496195,2.2644396907459123,70.11165452659964,41.19736998644724,Good
Very Active,46-55,0,8831.66418999264,8.13474275617189,2.443993005974979,68.61292992533146,35.17682069371022,Good
Sedentary,46-55,4,10939.289447378858,8.978511339573089,2.024374821868509,66.80590293514895,42.22137818214343,Good
Lightly Active,26-35,2,4237.93635886108,6.4318488161149645,1.6175844921531992,73.3584783923069,36.536089516143484,Good
Very Active,18-25,10,9330.487695760628,8.226320017992064,1.947437463460284,64.91449269168515,38.9515846706398,Good
